OrdreID,"Booking ID",Annonse,Dato,Mva,"Pris ink. Mva",Hensikt,"Målgruppe rabatt",Opprettet,"Sist endret",Refund,"Booking status","Betalings metode","Booking kommentar","Booking notater","Profile type","Org nummer","Kunde: Navn","Kunde: E-post","Kunde: Tlf","Kunde: Adresse","Kunde: Postnr","Kunde: By","Faktura: Navn","Faktura: E-post","Faktura: Tlf","Faktura: Adresse","Faktura: Postnr","Faktura: Navn","Annen informasjon"
12068,5014,"Tidsluker bookingsystem (demo)","19 Jun 2023 08:00 - 19 Jun 2023 16:00",,1250,,,"2023-06-06 17:04:24","2023-06-06 17:10:06",,paid,"Ettersending av faktura.",,,personal,,"Gibbs Team A",abdi@eloo.no,98106970,,,,"Abdi Yusuf",abdi@eloo.no,98106970,"Ikke valgt ",1111,"Ikke valgt",
0,2435,"Ragnes Ishall","05 Sep 2022 12:00 - 05 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","06 Sep 2022 12:00 - 06 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","07 Sep 2022 12:00 - 07 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","08 Sep 2022 12:00 - 08 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","09 Sep 2022 12:00 - 09 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","12 Sep 2022 12:00 - 12 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","13 Sep 2022 12:00 - 13 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","14 Sep 2022 12:00 - 14 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","15 Sep 2022 12:00 - 15 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
0,2435,"Ragnes Ishall","16 Sep 2022 12:00 - 16 Sep 2022 17:00",,Gratis,,,"2022-09-04 15:01:29","2023-06-02 12:28:13",,paid,,,,,,"Hockey IL",demoi@gibbs.no,"47 43215678",,,," ",,43215678," ",,,
