OrdreID,"Booking ID",Annonse,Dato,Mva,"Pris ink. Mva",Hensikt,"Målgruppe rabatt",Opprettet,"Sist endret",Refund,"Booking status","Betalings metode","Booking kommentar","Booking notater","Profile type","Org nummer","Kunde: Navn","Kunde: E-post","Kunde: Tlf","Kunde: Adresse","Kunde: Postnr","Kunde: By","Faktura: Navn","Faktura: E-post","Faktura: Tlf","Faktura: Adresse","Faktura: Postnr","Faktura: Navn","Annen informasjon"
27451,22151,"Badstue plass til 4-6 personer","16 May 2024 04:00 - 16 May 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","17 May 2024 04:00 - 17 May 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26936,21642,"Badstue plass til 4-6 personer","15 May 2024 00:00 - 15 May 2024 23:59",,1,,,"2024-05-15 16:44:32","2024-05-15 16:44:32",,confirmed,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26935,21641,"Badstue plass til 4-6 personer","14 May 2024 00:00 - 14 May 2024 23:59",,Gratis,,,"2024-05-15 16:43:50","2024-05-15 16:45:05",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26933,21639,"Badstue plass til 4-6 personer","12 May 2024 00:00 - 12 May 2024 23:59",,Gratis,,,"2024-05-15 16:40:45","2024-05-15 16:40:45",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21638,"Badstue plass til 4-6 personer","11 May 2024 00:00 - 11 May 2024 23:59",,Gratis,,,"2024-05-15 16:40:22",,,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26924,21631,"Badstue plass til 4-6 personer","17 May 2024 02:00 - 17 May 2024 04:00",,300,,,"2024-05-15 16:11:15","2024-05-16 18:33:28",,cancelled,"Visa/Mastercard/Vipps (Visa)",,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26919,21629,"Badstue plass til 4-6 personer","17 May 2024 00:00 - 17 May 2024 02:00",,300,,,"2024-05-14 17:20:42","2024-05-15 17:18:49",-&#107;&#114;&nbsp;300.00,cancelled,"Visa/Mastercard/Vipps (Visa)",,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26915,21625,"Badstue plass til 4-6 personer","09 May 2024 04:00 - 09 May 2024 05:00",,Gratis,,,"2024-05-09 13:32:49","2024-05-09 13:32:50",,paid,,,,personal,,"Gibbs Team A",abdi@eloo.no,98106970,,,,"Abdi Yusuf",abdi@eloo.no,98106970,"Ikke valgt ",1111,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","09 May 2024 00:00 - 09 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","10 May 2024 00:00 - 10 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","11 May 2024 00:00 - 11 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","12 May 2024 00:00 - 12 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","13 May 2024 00:00 - 13 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","14 May 2024 00:00 - 14 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","15 May 2024 00:00 - 15 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","16 May 2024 00:00 - 16 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","17 May 2024 00:00 - 17 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","18 May 2024 00:00 - 18 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","04 May 2024 02:00 - 04 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","05 May 2024 02:00 - 05 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","06 May 2024 02:00 - 06 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","07 May 2024 02:00 - 07 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","08 May 2024 02:00 - 08 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","09 May 2024 02:00 - 09 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","10 May 2024 02:00 - 10 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","11 May 2024 02:00 - 11 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","12 May 2024 02:00 - 12 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","13 May 2024 02:00 - 13 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","14 May 2024 02:00 - 14 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","15 May 2024 02:00 - 15 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","16 May 2024 02:00 - 16 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","17 May 2024 02:00 - 17 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21621,"Badstue plass til 4-6 personer","18 May 2024 02:00 - 18 May 2024 03:00",,Gratis,,,"2024-05-08 18:18:09",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
